target_child_name,speaker_role,type,grouped_age_interval,start_age_in_months,num_senses,multiple_senses
Dominic,Caregiver,foot+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,foot+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,full+a,"(24,30]",24,2,TRUE
Dominic,Caregiver,full+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,game+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,garage+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,garage+n,"(24,30]",24,2,TRUE
Dominic,Caregiver,garage+n,"(30,36]",30,2,TRUE
Dominic,Caregiver,garden+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,get+v,"(18,24]",18,2,TRUE
Dominic,Caregiver,get+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,giraffe+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,giraffe+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,girl+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,give+v,"(18,24]",18,2,TRUE
Dominic,Caregiver,give+v,"(24,30]",24,3,TRUE
Dominic,Caregiver,give+v,"(30,36]",30,2,TRUE
Dominic,Caregiver,glue+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,glue+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,go+v,"(18,24]",18,2,TRUE
Dominic,Caregiver,go+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,good+a,"(18,24]",18,2,TRUE
Dominic,Caregiver,good+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,good+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,goose+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,grape+n,"(18,24]",18,2,TRUE
Dominic,Caregiver,grass+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,grass+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,green+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,green+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,green+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,green+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,hand+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,hand+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,hand+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,happy+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,happy+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,hat+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,hat+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,hat+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,have+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,have+v,"(30,36]",30,2,TRUE
Dominic,Caregiver,head+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,head+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,head+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,hear+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,hear+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,heavy+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,helicopter+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,helicopter+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,hello+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,help+v,"(18,24]",18,1,FALSE
Dominic,Caregiver,help+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,help+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,here+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,hit+v,"(24,30]",24,2,TRUE
Dominic,Caregiver,hit+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,home+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,home+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,home+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,horse+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,horse+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,hot+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,house+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,hungry+a,"(18,24]",18,1,FALSE
Dominic,Caregiver,hungry+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,hungry+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,ice+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,in+r,"(18,24]",18,1,FALSE
Dominic,Caregiver,in+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,in+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,inside+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,inside+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,juice+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,juice+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,jump+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,kick+v,"(18,24]",18,1,FALSE
Dominic,Caregiver,kitchen+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,kitchen+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,knife+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,knock+v,"(24,30]",24,2,TRUE
Dominic,Caregiver,knock+v,"(30,36]",30,2,TRUE
Dominic,Caregiver,ladder+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,ladder+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,lady+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,lamb+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,lamb+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,lamb+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,later+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,later+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,leg+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,leg+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,lion+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,lion+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,listen+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,listen+v,"(30,36]",30,2,TRUE
Dominic,Caregiver,long+a,"(18,24]",18,1,FALSE
Dominic,Caregiver,long+r,"(18,24]",18,1,FALSE
Dominic,Caregiver,long+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,long+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,look+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,loud+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,make+v,"(18,24]",18,2,TRUE
Dominic,Caregiver,make+v,"(24,30]",24,4,TRUE
Dominic,Caregiver,make+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,man+n,"(18,24]",18,2,TRUE
Dominic,Caregiver,man+n,"(24,30]",24,2,TRUE
Dominic,Caregiver,man+n,"(30,36]",30,2,TRUE
Dominic,Caregiver,medicine+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,medicine+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,melon+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,milk+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,money+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,monkey+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,monkey+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,more+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,more+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,morning+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,morning+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,mouse+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,mouth+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,mouth+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,naughty+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,naughty+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,need+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,need+v,"(30,36]",30,2,TRUE
Dominic,Caregiver,new+a,"(24,30]",24,2,TRUE
Dominic,Caregiver,new+a,"(30,36]",30,2,TRUE
Dominic,Caregiver,nice+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,nice+a,"(30,36]",30,2,TRUE
Dominic,Caregiver,night+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,night+n,"(30,36]",30,3,TRUE
Dominic,Caregiver,noisy+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,nose+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,nose+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,now+r,"(18,24]",18,1,FALSE
Dominic,Caregiver,now+r,"(24,30]",24,3,TRUE
Dominic,Caregiver,now+r,"(30,36]",30,2,TRUE
Dominic,Caregiver,off+r,"(18,24]",18,1,FALSE
Dominic,Caregiver,off+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,off+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,old+a,"(18,24]",18,1,FALSE
Dominic,Caregiver,old+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,old+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,out+r,"(18,24]",18,1,FALSE
Dominic,Caregiver,out+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,out+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,outside+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,outside+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,over+r,"(18,24]",18,1,FALSE
Dominic,Caregiver,over+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,over+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,paper+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,penguin+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,penguin+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,people+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,person+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,person+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,pick+v,"(30,36]",30,2,TRUE
Dominic,Caregiver,pig+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,pig+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,pig+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,play+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,play+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,police+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,police+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,potato+n,"(30,36]",30,2,TRUE
Dominic,Caregiver,present+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,pull+v,"(18,24]",18,2,TRUE
Dominic,Caregiver,pull+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,pull+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,put+v,"(18,24]",18,1,FALSE
Dominic,Caregiver,put+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,put+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,rain+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,read+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,red+a,"(18,24]",18,1,FALSE
Dominic,Caregiver,red+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,red+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,red+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,roof+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,room+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,room+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,room+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,same+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,same+a,"(30,36]",30,2,TRUE
Dominic,Caregiver,sandwich+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,say+v,"(18,24]",18,1,FALSE
Dominic,Caregiver,say+v,"(24,30]",24,2,TRUE
Dominic,Caregiver,say+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,school+n,"(24,30]",24,2,TRUE
Dominic,Caregiver,school+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,see+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,see+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,sheep+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,sheep+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,shoe+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,show+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,sick+a,"(24,30]",24,2,TRUE
Dominic,Caregiver,sing+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,sing+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,sister+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,sister+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,sit+v,"(18,24]",18,1,FALSE
Dominic,Caregiver,sit+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,sit+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,sky+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,sleep+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,snow+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,sofa+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,sofa+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,soup+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,soup+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,soup+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,splash+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,spoon+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,stick+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,stone+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,stone+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,stop+v,"(24,30]",24,2,TRUE
Dominic,Caregiver,stop+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,story+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,strawberry+n,"(18,24]",18,2,TRUE
Dominic,Caregiver,strawberry+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,strawberry+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,sun+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,sun+n,"(30,36]",30,2,TRUE
Dominic,Caregiver,table+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,take+v,"(24,30]",24,2,TRUE
Dominic,Caregiver,take+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,tape+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,there+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,there+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,think+v,"(18,24]",18,1,FALSE
Dominic,Caregiver,think+v,"(24,30]",24,3,TRUE
Dominic,Caregiver,think+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,throw+v,"(24,30]",24,2,TRUE
Dominic,Caregiver,throw+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,tickle+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,tiger+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,time+n,"(24,30]",24,2,TRUE
Dominic,Caregiver,time+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,tissue+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,tissue+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,toast+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,too+r,"(18,24]",18,1,FALSE
Dominic,Caregiver,too+r,"(24,30]",24,2,TRUE
Dominic,Caregiver,too+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,touch+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,tractor+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,tractor+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,train+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,train+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,train+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,tree+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,tree+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,tree+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,truck+n,"(18,24]",18,1,FALSE
Dominic,Caregiver,truck+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,truck+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,try+v,"(18,24]",18,1,FALSE
Dominic,Caregiver,try+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,try+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,tummy+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,under+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,under+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,up+r,"(24,30]",24,1,FALSE
Dominic,Caregiver,up+r,"(30,36]",30,1,FALSE
Dominic,Caregiver,wait+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,wait+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,wake+v,"(24,30]",24,2,TRUE
Dominic,Caregiver,walk+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,walk+n,"(30,36]",30,1,FALSE
Dominic,Caregiver,watch+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,watch+v,"(30,36]",30,1,FALSE
Dominic,Caregiver,white+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,white+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,wind+v,"(24,30]",24,1,FALSE
Dominic,Caregiver,window+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,window+n,"(30,36]",30,3,TRUE
Dominic,Caregiver,windy+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,yellow+a,"(24,30]",24,1,FALSE
Dominic,Caregiver,yellow+a,"(30,36]",30,1,FALSE
Dominic,Caregiver,yellow+n,"(24,30]",24,1,FALSE
Dominic,Caregiver,yellow+n,"(30,36]",30,1,FALSE
Dominic,Child,all+r,"(30,36]",30,1,FALSE
Dominic,Child,animal+n,"(18,24]",18,1,FALSE
Dominic,Child,animal+n,"(24,30]",24,1,FALSE
Dominic,Child,animal+n,"(30,36]",30,1,FALSE
Dominic,Child,apple+n,"(24,30]",24,1,FALSE
Dominic,Child,away+r,"(18,24]",18,1,FALSE
Dominic,Child,away+r,"(24,30]",24,3,TRUE
Dominic,Child,away+r,"(30,36]",30,2,TRUE
Dominic,Child,baby+n,"(24,30]",24,1,FALSE
Dominic,Child,back+r,"(18,24]",18,1,FALSE
Dominic,Child,back+r,"(24,30]",24,1,FALSE
Dominic,Child,back+r,"(30,36]",30,1,FALSE
Dominic,Child,ball+n,"(24,30]",24,2,TRUE
Dominic,Child,ball+n,"(30,36]",30,1,FALSE
Dominic,Child,balloon+n,"(24,30]",24,1,FALSE
Dominic,Child,banana+n,"(18,24]",18,1,FALSE
Dominic,Child,banana+n,"(24,30]",24,1,FALSE
Dominic,Child,banana+n,"(30,36]",30,1,FALSE
Dominic,Child,basket+n,"(18,24]",18,1,FALSE
Dominic,Child,basket+n,"(24,30]",24,1,FALSE
Dominic,Child,bed+n,"(24,30]",24,1,FALSE
Dominic,Child,behind+r,"(30,36]",30,1,FALSE
Dominic,Child,big+a,"(18,24]",18,1,FALSE
Dominic,Child,big+a,"(24,30]",24,1,FALSE
Dominic,Child,big+a,"(30,36]",30,1,FALSE
Dominic,Child,black+a,"(30,36]",30,1,FALSE
Dominic,Child,black+n,"(18,24]",18,1,FALSE
Dominic,Child,black+n,"(24,30]",24,1,FALSE
Dominic,Child,black+n,"(30,36]",30,1,FALSE
Dominic,Child,blow+v,"(30,36]",30,1,FALSE
Dominic,Child,blue+a,"(18,24]",18,1,FALSE
Dominic,Child,blue+a,"(24,30]",24,1,FALSE
Dominic,Child,blue+a,"(30,36]",30,1,FALSE
Dominic,Child,blue+n,"(24,30]",24,1,FALSE
Dominic,Child,boat+n,"(30,36]",30,1,FALSE
Dominic,Child,book+n,"(18,24]",18,1,FALSE
Dominic,Child,book+n,"(24,30]",24,1,FALSE
Dominic,Child,book+n,"(30,36]",30,1,FALSE
Dominic,Child,bottle+n,"(24,30]",24,1,FALSE
Dominic,Child,bowl+n,"(24,30]",24,1,FALSE
Dominic,Child,box+n,"(18,24]",18,1,FALSE
Dominic,Child,box+n,"(24,30]",24,1,FALSE
Dominic,Child,box+n,"(30,36]",30,1,FALSE
Dominic,Child,boy+n,"(30,36]",30,1,FALSE
Dominic,Child,bread+n,"(18,24]",18,1,FALSE
Dominic,Child,bread+n,"(24,30]",24,1,FALSE
Dominic,Child,bread+n,"(30,36]",30,1,FALSE
Dominic,Child,break+v,"(24,30]",24,2,TRUE
Dominic,Child,break+v,"(30,36]",30,2,TRUE
Dominic,Child,breakfast+n,"(30,36]",30,1,FALSE
Dominic,Child,bring+v,"(24,30]",24,1,FALSE
Dominic,Child,bring+v,"(30,36]",30,1,FALSE
Dominic,Child,brother+n,"(24,30]",24,1,FALSE
Dominic,Child,brown+a,"(24,30]",24,1,FALSE
Dominic,Child,bucket+n,"(24,30]",24,1,FALSE
Dominic,Child,build+v,"(18,24]",18,1,FALSE
Dominic,Child,build+v,"(24,30]",24,1,FALSE
Dominic,Child,build+v,"(30,36]",30,1,FALSE
Dominic,Child,bus+n,"(18,24]",18,1,FALSE
Dominic,Child,bus+n,"(24,30]",24,1,FALSE
Dominic,Child,bus+n,"(30,36]",30,1,FALSE
Dominic,Child,button+n,"(30,36]",30,1,FALSE
Dominic,Child,buy+v,"(24,30]",24,1,FALSE
Dominic,Child,buy+v,"(30,36]",30,1,FALSE
Dominic,Child,cake+n,"(24,30]",24,1,FALSE
Dominic,Child,car+n,"(18,24]",18,1,FALSE
Dominic,Child,car+n,"(24,30]",24,1,FALSE
Dominic,Child,car+n,"(30,36]",30,1,FALSE
Dominic,Child,careful+a,"(24,30]",24,1,FALSE
Dominic,Child,cat+n,"(18,24]",18,1,FALSE
Dominic,Child,cat+n,"(24,30]",24,1,FALSE
Dominic,Child,catch+v,"(30,36]",30,1,FALSE
Dominic,Child,chair+n,"(24,30]",24,1,FALSE
Dominic,Child,chalk+n,"(18,24]",18,1,FALSE
Dominic,Child,chalk+n,"(24,30]",24,1,FALSE
Dominic,Child,cheese+n,"(18,24]",18,1,FALSE
Dominic,Child,cheese+n,"(24,30]",24,1,FALSE
Dominic,Child,cheese+n,"(30,36]",30,1,FALSE
Dominic,Child,chip+n,"(18,24]",18,1,FALSE
Dominic,Child,chip+n,"(30,36]",30,1,FALSE
Dominic,Child,chocolate+n,"(18,24]",18,1,FALSE
Dominic,Child,chocolate+n,"(24,30]",24,1,FALSE
Dominic,Child,chocolate+n,"(30,36]",30,1,FALSE
Dominic,Child,cloud+n,"(30,36]",30,1,FALSE
Dominic,Child,coke+n,"(30,36]",30,1,FALSE
Dominic,Child,corn+n,"(30,36]",30,1,FALSE
Dominic,Child,cow+n,"(18,24]",18,2,TRUE
Dominic,Child,cow+n,"(24,30]",24,1,FALSE
Dominic,Child,cow+n,"(30,36]",30,2,TRUE
Dominic,Child,cry+v,"(30,36]",30,1,FALSE
Dominic,Child,daddy+n,"(18,24]",18,1,FALSE
Dominic,Child,daddy+n,"(24,30]",24,1,FALSE
Dominic,Child,daddy+n,"(30,36]",30,1,FALSE
Dominic,Child,day+n,"(24,30]",24,2,TRUE
Dominic,Child,dinner+n,"(24,30]",24,1,FALSE
Dominic,Child,dinner+n,"(30,36]",30,1,FALSE
Dominic,Child,dirty+a,"(30,36]",30,1,FALSE
Dominic,Child,do+v,"(18,24]",18,1,FALSE
Dominic,Child,do+v,"(24,30]",24,1,FALSE
Dominic,Child,do+v,"(30,36]",30,1,FALSE
Dominic,Child,dog+n,"(18,24]",18,1,FALSE
Dominic,Child,dog+n,"(24,30]",24,1,FALSE
Dominic,Child,dog+n,"(30,36]",30,1,FALSE
Dominic,Child,doll+n,"(18,24]",18,1,FALSE
Dominic,Child,doll+n,"(24,30]",24,1,FALSE
Dominic,Child,door+n,"(24,30]",24,1,FALSE
Dominic,Child,down+r,"(18,24]",18,1,FALSE
Dominic,Child,down+r,"(24,30]",24,1,FALSE
Dominic,Child,down+r,"(30,36]",30,1,FALSE
Dominic,Child,draw+v,"(24,30]",24,1,FALSE
Dominic,Child,drive+v,"(30,36]",30,1,FALSE
Dominic,Child,drop+v,"(24,30]",24,1,FALSE
Dominic,Child,duck+n,"(18,24]",18,1,FALSE
Dominic,Child,duck+n,"(24,30]",24,1,FALSE
Dominic,Child,ear+n,"(24,30]",24,1,FALSE
Dominic,Child,eat+v,"(18,24]",18,1,FALSE
Dominic,Child,eat+v,"(24,30]",24,1,FALSE
Dominic,Child,eat+v,"(30,36]",30,2,TRUE
Dominic,Child,egg+n,"(18,24]",18,1,FALSE
Dominic,Child,egg+n,"(24,30]",24,2,TRUE
Dominic,Child,elephant+n,"(18,24]",18,1,FALSE
Dominic,Child,elephant+n,"(24,30]",24,1,FALSE
Dominic,Child,elephant+n,"(30,36]",30,1,FALSE
Dominic,Child,eye+n,"(24,30]",24,1,FALSE
Dominic,Child,eye+n,"(30,36]",30,1,FALSE
Dominic,Child,face+n,"(18,24]",18,1,FALSE
Dominic,Child,face+n,"(24,30]",24,1,FALSE
Dominic,Child,fall+n,"(24,30]",24,1,FALSE
Dominic,Child,fall+v,"(24,30]",24,1,FALSE
Dominic,Child,fall+v,"(30,36]",30,1,FALSE
Dominic,Child,farm+n,"(24,30]",24,1,FALSE
Dominic,Child,farm+n,"(30,36]",30,1,FALSE
Dominic,Child,fast+r,"(24,30]",24,1,FALSE
Dominic,Child,find+v,"(30,36]",30,2,TRUE
Dominic,Child,finger+n,"(24,30]",24,1,FALSE
Dominic,Child,finger+n,"(30,36]",30,1,FALSE
Dominic,Child,finish+v,"(24,30]",24,2,TRUE
Dominic,Child,finish+v,"(30,36]",30,1,FALSE
Dominic,Child,first+a,"(30,36]",30,1,FALSE
Dominic,Child,first+r,"(30,36]",30,1,FALSE
Dominic,Child,fit+v,"(18,24]",18,1,FALSE
Dominic,Child,fit+v,"(24,30]",24,2,TRUE
Dominic,Child,fix+v,"(18,24]",18,1,FALSE
Dominic,Child,fix+v,"(24,30]",24,2,TRUE
Dominic,Child,fix+v,"(30,36]",30,1,FALSE
Dominic,Child,flower+n,"(24,30]",24,1,FALSE
Dominic,Child,flower+n,"(30,36]",30,1,FALSE
Dominic,Child,food+n,"(18,24]",18,1,FALSE
Dominic,Child,food+n,"(24,30]",24,1,FALSE
Dominic,Child,food+n,"(30,36]",30,1,FALSE
Dominic,Child,foot+n,"(24,30]",24,1,FALSE
Dominic,Child,full+a,"(24,30]",24,1,FALSE
Dominic,Child,full+a,"(30,36]",30,1,FALSE
Dominic,Child,game+n,"(30,36]",30,1,FALSE
Dominic,Child,garage+n,"(24,30]",24,1,FALSE
Dominic,Child,garage+n,"(30,36]",30,2,TRUE
Dominic,Child,garden+n,"(24,30]",24,1,FALSE
Dominic,Child,get+v,"(18,24]",18,2,TRUE
Dominic,Child,get+v,"(24,30]",24,1,FALSE
Dominic,Child,giraffe+n,"(24,30]",24,1,FALSE
Dominic,Child,giraffe+n,"(30,36]",30,1,FALSE
Dominic,Child,girl+n,"(24,30]",24,1,FALSE
Dominic,Child,girl+n,"(30,36]",30,1,FALSE
Dominic,Child,give+v,"(24,30]",24,2,TRUE
Dominic,Child,give+v,"(30,36]",30,2,TRUE
Dominic,Child,glue+n,"(18,24]",18,1,FALSE
Dominic,Child,glue+n,"(30,36]",30,1,FALSE
Dominic,Child,go+v,"(24,30]",24,1,FALSE
Dominic,Child,good+a,"(18,24]",18,1,FALSE
